0.578125 0.734375 0.296875 0.640625 0.921875 0.578125 0.765625 0.953125 0.015625 0.640625 
0.828125 0.484375 0.546875 0.390625 0.671875 0.828125 0.015625 0.703125 0.265625 0.890625 
0.328125 0.984375 0.046875 0.890625 0.171875 0.328125 0.515625 0.203125 0.765625 0.390625 
0.453125 0.359375 0.421875 0.765625 0.046875 0.203125 0.140625 0.578125 0.390625 0.515625 
0.953125 0.859375 0.921875 0.265625 0.546875 0.703125 0.640625 0.078125 0.890625 0.015625 
0.703125 0.109375 0.171875 0.515625 0.796875 0.953125 0.390625 0.328125 0.640625 0.265625 
0.203125 0.609375 0.671875 0.015625 0.296875 0.453125 0.890625 0.828125 0.140625 0.765625 
0.140625 0.421875 0.234375 0.328125 0.984375 0.265625 0.203125 0.515625 0.453125 0.453125 
0.640625 0.921875 0.734375 0.828125 0.484375 0.765625 0.703125 0.015625 0.953125 0.953125 
0.890625 0.171875 0.484375 0.078125 0.234375 0.515625 0.453125 0.265625 0.703125 0.703125 
0.390625 0.671875 0.984375 0.578125 0.734375 0.015625 0.953125 0.765625 0.203125 0.203125 
0.265625 0.046875 0.609375 0.703125 0.609375 0.390625 0.328125 0.390625 0.578125 0.828125 
0.765625 0.546875 0.109375 0.203125 0.109375 0.890625 0.828125 0.890625 0.078125 0.328125 
0.515625 0.296875 0.859375 0.953125 0.359375 0.640625 0.078125 0.640625 0.328125 0.078125 
0.015625 0.796875 0.359375 0.453125 0.859375 0.140625 0.578125 0.140625 0.828125 0.578125 
0.0234375 0.398438 0.820312 0.835938 0.648438 0.445312 0.664062 0.210938 0.742188 0.117188 
0.523438 0.898438 0.320312 0.335938 0.148438 0.945312 0.164062 0.710938 0.242188 0.617188 
0.773438 0.148438 0.570312 0.585938 0.398438 0.695312 0.914062 0.960938 0.492188 0.867188 
0.273438 0.648438 0.0703125 0.0859375 0.898438 0.195312 0.414062 0.460938 0.992188 0.367188 
0.398438 0.0234375 0.445312 0.210938 0.773438 0.320312 0.789062 0.835938 0.367188 0.742188 
0.898438 0.523438 0.945312 0.710938 0.273438 0.820312 0.289062 0.335938 0.867188 0.242188 
0.648438 0.273438 0.195312 0.460938 0.0234375 0.570312 0.539062 0.0859375 0.617188 0.492188 
0.148438 0.773438 0.695312 0.960938 0.523438 0.0703125 0.0390625 0.585938 0.117188 0.992188 
0.210938 0.210938 0.132812 0.648438 0.210938 0.132812 0.851562 0.773438 0.304688 0.304688 
0.710938 0.710938 0.632812 0.148438 0.710938 0.632812 0.351562 0.273438 0.804688 0.804688 
0.960938 0.460938 0.382812 0.898438 0.960938 0.882812 0.601562 0.0234375 0.554688 0.554688 
0.460938 0.960938 0.882812 0.398438 0.460938 0.382812 0.101562 0.523438 0.0546875 0.0546875 
0.335938 0.335938 0.507812 0.273438 0.335938 0.0078125 0.726562 0.148438 0.679688 0.929688 
0.835938 0.835938 0.0078125 0.773438 0.835938 0.507812 0.226562 0.648438 0.179688 0.429688 
0.585938 0.0859375 0.757812 0.0234375 0.585938 0.757812 0.976562 0.898438 0.429688 0.179688 
0.0859375 0.585938 0.257812 0.523438 0.0859375 0.257812 0.476562 0.398438 0.929688 0.679688 
0.117188 0.117188 0.664062 0.492188 0.929688 0.539062 0.132812 0.929688 0.773438 0.210938 
0.617188 0.617188 0.164062 0.992188 0.429688 0.0390625 0.632812 0.429688 0.273438 0.710938 
0.867188 0.367188 0.914062 0.242188 0.179688 0.289062 0.382812 0.179688 0.0234375 0.960938 
0.367188 0.867188 0.414062 0.742188 0.679688 0.789062 0.882812 0.679688 0.523438 0.460938 
0.492188 0.492188 0.0390625 0.617188 0.554688 0.664062 0.257812 0.0546875 0.148438 0.585938 
0.992188 0.992188 0.539062 0.117188 0.0546875 0.164062 0.757812 0.554688 0.648438 0.0859375 
0.742188 0.242188 0.289062 0.867188 0.304688 0.414062 0.0078125 0.804688 0.898438 0.335938 
0.242188 0.742188 0.789062 0.367188 0.804688 0.914062 0.507812 0.304688 0.398438 0.835938 
0.179688 0.304688 0.351562 0.0546875 0.492188 0.851562 0.320312 0.117188 0.210938 0.398438 
0.679688 0.804688 0.851562 0.554688 0.992188 0.351562 0.820312 0.617188 0.710938 0.898438 
0.929688 0.0546875 0.101562 0.304688 0.742188 0.101562 0.0703125 0.867188 0.960938 0.648438 
0.429688 0.554688 0.601562 0.804688 0.242188 0.601562 0.570312 0.367188 0.460938 0.148438 
0.304688 0.179688 0.976562 0.929688 0.117188 0.976562 0.195312 0.992188 0.835938 0.773438 
0.804688 0.679688 0.476562 0.429688 0.617188 0.476562 0.695312 0.492188 0.335938 0.273438 
0.554688 0.429688 0.726562 0.679688 0.867188 0.226562 0.445312 0.242188 0.0859375 0.0234375 
0.0546875 0.929688 0.226562 0.179688 0.367188 0.726562 0.945312 0.742188 0.585938 0.523438 
0.0390625 0.132812 0.398438 0.351562 0.507812 0.617188 0.398438 0.601562 0.257812 0.0703125 
0.539062 0.632812 0.898438 0.851562 0.0078125 0.117188 0.898438 0.101562 0.757812 0.570312 
0.789062 0.382812 0.148438 0.101562 0.257812 0.367188 0.148438 0.351562 0.507812 0.820312 
0.289062 0.882812 0.648438 0.601562 0.757812 0.867188 0.648438 0.851562 0.0078125 0.320312 
0.414062 0.257812 0.773438 0.726562 0.882812 0.742188 0.0234375 0.476562 0.632812 0.695312 
0.914062 0.757812 0.273438 0.226562 0.382812 0.242188 0.523438 0.976562 0.132812 0.195312 
0.664062 0.0078125 0.523438 0.976562 0.132812 0.492188 0.273438 0.726562 0.382812 0.445312 
0.164062 0.507812 0.0234375 0.476562 0.632812 0.992188 0.773438 0.226562 0.882812 0.945312 
0.226562 0.445312 0.585938 0.164062 0.0703125 0.804688 0.0859375 0.414062 0.695312 0.257812 
0.726562 0.945312 0.0859375 0.664062 0.570312 0.304688 0.585938 0.914062 0.195312 0.757812 
0.976562 0.195312 0.835938 0.414062 0.820312 0.0546875 0.335938 0.664062 0.445312 0.507812 
0.476562 0.695312 0.335938 0.914062 0.320312 0.554688 0.835938 0.164062 0.945312 0.0078125 
0.351562 0.0703125 0.210938 0.789062 0.445312 0.929688 0.460938 0.539062 0.320312 0.882812 
0.851562 0.570312 0.710938 0.289062 0.945312 0.429688 0.960938 0.0390625 0.820312 0.382812 
0.601562 0.320312 0.460938 0.539062 0.695312 0.179688 0.210938 0.289062 0.570312 0.132812 
0.101562 0.820312 0.960938 0.0390625 0.195312 0.679688 0.710938 0.789062 0.0703125 0.632812 
0.0703125 0.351562 0.117188 0.945312 0.789062 0.398438 0.929688 0.257812 0.226562 0.226562 
0.570312 0.851562 0.617188 0.445312 0.289062 0.898438 0.429688 0.757812 0.726562 0.726562 
0.820312 0.101562 0.367188 0.695312 0.0390625 0.648438 0.679688 0.507812 0.976562 0.976562 
0.320312 0.601562 0.867188 0.195312 0.539062 0.148438 0.179688 0.0078125 0.476562 0.476562 
0.445312 0.226562 0.742188 0.0703125 0.664062 0.273438 0.554688 0.632812 0.851562 0.601562 
0.945312 0.726562 0.242188 0.570312 0.164062 0.773438 0.0546875 0.132812 0.351562 0.101562 
0.695312 0.476562 0.992188 0.320312 0.414062 0.523438 0.804688 0.382812 0.101562 0.351562 
0.195312 0.976562 0.492188 0.820312 0.914062 0.0234375 0.304688 0.882812 0.601562 0.851562 
0.132812 0.0390625 0.929688 0.507812 0.351562 0.210938 0.617188 0.695312 0.789062 0.414062 
0.632812 0.539062 0.429688 0.0078125 0.851562 0.710938 0.117188 0.195312 0.289062 0.914062 
0.882812 0.289062 0.679688 0.757812 0.601562 0.960938 0.867188 0.445312 0.0390625 0.664062 
0.382812 0.789062 0.179688 0.257812 0.101562 0.460938 0.367188 0.945312 0.539062 0.164062 
0.257812 0.414062 0.304688 0.382812 0.226562 0.0859375 0.992188 0.320312 0.164062 0.789062 
0.757812 0.914062 0.804688 0.882812 0.726562 0.585938 0.492188 0.820312 0.664062 0.289062 
0.507812 0.164062 0.0546875 0.132812 0.976562 0.835938 0.742188 0.570312 0.914062 0.0390625 
0.0078125 0.664062 0.554688 0.632812 0.476562 0.335938 0.242188 0.0703125 0.414062 0.539062 
0.0117188 0.332031 0.292969 0.191406 0.902344 0.675781 0.863281 0.246094 0.105469 0.816406 
0.511719 0.832031 0.792969 0.691406 0.402344 0.175781 0.363281 0.746094 0.605469 0.316406 
0.761719 0.0820312 0.0429688 0.441406 0.152344 0.425781 0.613281 0.996094 0.855469 0.0664062 
0.261719 0.582031 0.542969 0.941406 0.652344 0.925781 0.113281 0.496094 0.355469 0.566406 
0.386719 0.207031 0.917969 0.816406 0.527344 0.550781 0.738281 0.871094 0.980469 0.441406 
0.886719 0.707031 0.417969 0.316406 0.0273438 0.0507812 0.238281 0.371094 0.480469 0.941406 
0.636719 0.457031 0.667969 0.566406 0.277344 0.300781 0.988281 0.121094 0.230469 0.691406 
0.136719 0.957031 0.167969 0.0664062 0.777344 0.800781 0.488281 0.621094 0.730469 0.191406 
0.199219 0.0195312 0.730469 0.253906 0.464844 0.988281 0.675781 0.808594 0.917969 0.503906 
0.699219 0.519531 0.230469 0.753906 0.964844 0.488281 0.175781 0.308594 0.417969 0.00390625 
0.949219 0.269531 0.980469 0.00390625 0.714844 0.238281 0.925781 0.0585938 0.167969 0.253906 
0.449219 0.769531 0.480469 0.503906 0.214844 0.738281 0.425781 0.558594 0.667969 0.753906 
0.324219 0.394531 0.105469 0.628906 0.0898438 0.863281 0.800781 0.183594 0.0429688 0.128906 
0.824219 0.894531 0.605469 0.128906 0.589844 0.363281 0.300781 0.683594 0.542969 0.628906 
0.574219 0.144531 0.355469 0.878906 0.839844 0.113281 0.550781 0.933594 0.792969 0.878906 
0.0742188 0.644531 0.855469 0.378906 0.339844 0.613281 0.0507812 0.433594 0.292969 0.378906 
0.105469 0.175781 0.199219 0.597656 0.683594 0.332031 0.332031 0.902344 0.386719 0.972656 
0.605469 0.675781 0.699219 0.0976562 0.183594 0.832031 0.832031 0.402344 0.886719 0.472656 
0.855469 0.425781 0.449219 0.847656 0.433594 0.582031 0.0820312 0.152344 0.636719 0.222656 
0.355469 0.925781 0.949219 0.347656 0.933594 0.0820312 0.582031 0.652344 0.136719 0.722656 
0.480469 0.300781 0.574219 0.472656 0.808594 0.457031 0.207031 0.0273438 0.511719 0.347656 
0.980469 0.800781 0.0742188 0.972656 0.308594 0.957031 0.707031 0.527344 0.0117188 0.847656 
0.730469 0.0507812 0.824219 0.222656 0.0585938 0.707031 0.457031 0.777344 0.261719 0.597656 
0.230469 0.550781 0.324219 0.722656 0.558594 0.207031 0.957031 0.277344 0.761719 0.0976562 
0.167969 0.488281 0.761719 0.910156 0.246094 0.0195312 0.144531 0.0898438 0.574219 0.660156 
0.667969 0.988281 0.261719 0.410156 0.746094 0.519531 0.644531 0.589844 0.0742188 0.160156 
0.917969 0.238281 0.511719 0.660156 0.996094 0.769531 0.394531 0.839844 0.324219 0.410156 
0.417969 0.738281 0.0117188 0.160156 0.496094 0.269531 0.894531 0.339844 0.824219 0.910156 
0.292969 0.113281 0.386719 0.0351562 0.371094 0.144531 0.269531 0.964844 0.449219 0.0351562 
0.792969 0.613281 0.886719 0.535156 0.871094 0.644531 0.769531 0.464844 0.949219 0.535156 
0.542969 0.363281 0.136719 0.285156 0.621094 0.894531 0.0195312 0.214844 0.699219 0.785156 
0.0429688 0.863281 0.636719 0.785156 0.121094 0.394531 0.519531 0.714844 0.199219 0.285156 
0.0585938 0.0664062 0.996094 0.738281 0.761719 0.253906 0.0664062 0.574219 0.902344 0.863281 
0.558594 0.566406 0.496094 0.238281 0.261719 0.753906 0.566406 0.0742188 0.402344 0.363281 
0.808594 0.316406 0.746094 0.988281 0.0117188 0.503906 0.316406 0.324219 0.152344 0.113281 
0.308594 0.816406 0.246094 0.488281 0.511719 0.00390625 0.816406 0.824219 0.652344 0.613281 
0.433594 0.441406 0.371094 0.363281 0.636719 0.378906 0.441406 0.449219 0.0273438 0.488281 
0.933594 0.941406 0.871094 0.863281 0.136719 0.878906 0.941406 0.949219 0.527344 0.988281 
0.683594 0.191406 0.121094 0.113281 0.386719 0.628906 0.191406 0.699219 0.777344 0.738281 
0.183594 0.691406 0.621094 0.613281 0.886719 0.128906 0.691406 0.199219 0.277344 0.238281 
0.246094 0.253906 0.0585938 0.800781 0.324219 0.0664062 0.378906 0.386719 0.0898438 0.550781 
0.746094 0.753906 0.558594 0.300781 0.824219 0.566406 0.878906 0.886719 0.589844 0.0507812 
0.996094 0.00390625 0.308594 0.550781 0.574219 0.816406 0.128906 0.636719 0.839844 0.300781 
0.496094 0.503906 0.808594 0.0507812 0.0742188 0.316406 0.628906 0.136719 0.339844 0.800781 
0.371094 0.128906 0.683594 0.175781 0.199219 0.191406 0.00390625 0.511719 0.964844 0.175781 
0.871094 0.628906 0.183594 0.675781 0.699219 0.691406 0.503906 0.0117188 0.464844 0.675781 
0.621094 0.378906 0.933594 0.425781 0.949219 0.941406 0.253906 0.261719 0.214844 0.925781 
0.121094 0.878906 0.433594 0.925781 0.449219 0.441406 0.753906 0.761719 0.714844 0.425781 
0.0898438 0.410156 0.527344 0.0820312 0.542969 0.722656 0.597656 0.292969 0.621094 0.957031 
0.589844 0.910156 0.0273438 0.582031 0.0429688 0.222656 0.0976562 0.792969 0.121094 0.457031 
0.839844 0.160156 0.777344 0.332031 0.292969 0.472656 0.847656 0.542969 0.371094 0.207031 
0.339844 0.660156 0.277344 0.832031 0.792969 0.972656 0.347656 0.0429688 0.871094 0.707031 
0.464844 0.0351562 0.152344 0.957031 0.917969 0.597656 0.972656 0.667969 0.496094 0.332031 
0.964844 0.535156 0.652344 0.457031 0.417969 0.0976562 0.472656 0.167969 0.996094 0.832031 
0.714844 0.285156 0.402344 0.707031 0.167969 0.347656 0.722656 0.417969 0.746094 0.582031 
0.214844 0.785156 0.902344 0.207031 0.667969 0.847656 0.222656 0.917969 0.246094 0.0820312 
0.152344 0.222656 0.464844 0.394531 0.105469 0.910156 0.910156 0.730469 0.433594 0.644531 
0.652344 0.722656 0.964844 0.894531 0.605469 0.410156 0.410156 0.230469 0.933594 0.144531 
0.902344 0.472656 0.214844 0.144531 0.855469 0.160156 0.660156 0.480469 0.683594 0.394531 
0.402344 0.972656 0.714844 0.644531 0.355469 0.660156 0.160156 0.980469 0.183594 0.894531 
0.277344 0.347656 0.839844 0.519531 0.480469 0.785156 0.535156 0.355469 0.558594 0.0195312 
0.777344 0.847656 0.339844 0.0195312 0.980469 0.285156 0.0351562 0.855469 0.0585938 0.519531 
0.527344 0.0976562 0.589844 0.769531 0.730469 0.0351562 0.785156 0.605469 0.308594 0.769531 
0.0273438 0.597656 0.0898438 0.269531 0.230469 0.535156 0.285156 0.105469 0.808594 0.269531 
0.0195312 0.199219 0.597656 0.902344 0.253906 0.871094 0.464844 0.0351562 0.644531 0.808594 
0.519531 0.699219 0.0976562 0.402344 0.753906 0.371094 0.964844 0.535156 0.144531 0.308594 
0.769531 0.449219 0.847656 0.652344 0.503906 0.121094 0.214844 0.785156 0.394531 0.0585938 
0.269531 0.949219 0.347656 0.152344 0.00390625 0.621094 0.714844 0.285156 0.894531 0.558594 
0.394531 0.324219 0.222656 0.0273438 0.128906 0.996094 0.0898438 0.910156 0.269531 0.433594 
0.894531 0.824219 0.722656 0.527344 0.628906 0.496094 0.589844 0.410156 0.769531 0.933594 
0.644531 0.0742188 0.472656 0.277344 0.878906 0.246094 0.339844 0.160156 0.519531 0.683594 
0.144531 0.574219 0.972656 0.777344 0.378906 0.746094 0.839844 0.660156 0.0195312 0.183594 
0.207031 0.386719 0.410156 0.589844 0.816406 0.558594 0.0273438 0.972656 0.332031 0.621094 
0.707031 0.886719 0.910156 0.0898438 0.316406 0.0585938 0.527344 0.472656 0.832031 0.121094 
0.957031 0.136719 0.160156 0.839844 0.0664062 0.308594 0.277344 0.222656 0.582031 0.371094 
0.457031 0.636719 0.660156 0.339844 0.566406 0.808594 0.777344 0.722656 0.0820312 0.871094 
0.332031 0.0117188 0.785156 0.464844 0.691406 0.683594 0.402344 0.0976562 0.707031 0.246094 
0.832031 0.511719 0.285156 0.964844 0.191406 0.183594 0.902344 0.597656 0.207031 0.746094 
0.582031 0.261719 0.535156 0.214844 0.441406 0.433594 0.152344 0.847656 0.457031 0.996094 
0.0820312 0.761719 0.0351562 0.714844 0.941406 0.933594 0.652344 0.347656 0.957031 0.496094 
0.113281 0.292969 0.878906 0.308594 0.0351562 0.152344 0.996094 0.816406 0.863281 0.902344 
0.613281 0.792969 0.378906 0.808594 0.535156 0.652344 0.496094 0.316406 0.363281 0.402344 
0.863281 0.0429688 0.628906 0.0585938 0.785156 0.902344 0.746094 0.0664062 0.113281 0.152344 
0.363281 0.542969 0.128906 0.558594 0.285156 0.402344 0.246094 0.566406 0.613281 0.652344 
0.488281 0.167969 0.253906 0.683594 0.410156 0.0273438 0.621094 0.191406 0.238281 0.277344 
0.988281 0.667969 0.753906 0.183594 0.910156 0.527344 0.121094 0.691406 0.738281 0.777344 
0.738281 0.417969 0.00390625 0.933594 0.660156 0.777344 0.871094 0.941406 0.988281 0.527344 
0.238281 0.917969 0.503906 0.433594 0.160156 0.277344 0.371094 0.441406 0.488281 0.0273438 
0.175781 0.105469 0.0664062 0.246094 0.597656 0.464844 0.558594 0.128906 0.175781 0.714844 
0.675781 0.605469 0.566406 0.746094 0.0976562 0.964844 0.0585938 0.628906 0.675781 0.214844 
0.925781 0.355469 0.316406 0.496094 0.347656 0.714844 0.808594 0.878906 0.925781 0.464844 
0.425781 0.855469 0.816406 0.996094 0.847656 0.214844 0.308594 0.378906 0.425781 0.964844 
0.300781 0.480469 0.691406 0.871094 0.972656 0.339844 0.933594 0.753906 0.800781 0.0898438 
0.800781 0.980469 0.191406 0.371094 0.472656 0.839844 0.433594 0.253906 0.300781 0.589844 
0.550781 0.230469 0.941406 0.621094 0.222656 0.589844 0.683594 0.00390625 0.0507812 0.839844 
0.0507812 0.730469 0.441406 0.121094 0.722656 0.0898438 0.183594 0.503906 0.550781 0.339844 
0.0351562 0.464844 0.175781 0.417969 0.394531 0.199219 0.730469 0.644531 0.347656 0.761719 
0.535156 0.964844 0.675781 0.917969 0.894531 0.699219 0.230469 0.144531 0.847656 0.261719 
0.785156 0.214844 0.425781 0.167969 0.644531 0.949219 0.980469 0.394531 0.597656 0.0117188 
0.285156 0.714844 0.925781 0.667969 0.144531 0.449219 0.480469 0.894531 0.0976562 0.511719 
0.410156 0.0898438 0.550781 0.542969 0.0195312 0.0742188 0.855469 0.269531 0.722656 0.386719 
0.910156 0.589844 0.0507812 0.0429688 0.519531 0.574219 0.355469 0.769531 0.222656 0.886719 
0.660156 0.339844 0.800781 0.792969 0.769531 0.824219 0.605469 0.519531 0.472656 0.636719 
0.160156 0.839844 0.300781 0.292969 0.269531 0.324219 0.105469 0.0195312 0.972656 0.136719 
0.222656 0.152344 0.863281 0.105469 0.957031 0.386719 0.792969 0.332031 0.660156 0.574219 
0.722656 0.652344 0.363281 0.605469 0.457031 0.886719 0.292969 0.832031 0.160156 0.0742188 
0.972656 0.402344 0.613281 0.355469 0.207031 0.636719 0.542969 0.582031 0.410156 0.324219 
0.472656 0.902344 0.113281 0.855469 0.707031 0.136719 0.0429688 0.0820312 0.910156 0.824219 
0.347656 0.277344 0.488281 0.980469 0.582031 0.261719 0.667969 0.707031 0.285156 0.199219 
0.847656 0.777344 0.988281 0.480469 0.0820312 0.761719 0.167969 0.207031 0.785156 0.699219 
0.597656 0.0273438 0.238281 0.730469 0.332031 0.511719 0.917969 0.457031 0.535156 0.949219 
0.0976562 0.527344 0.738281 0.230469 0.832031 0.0117188 0.417969 0.957031 0.0351562 0.449219 
0.0664062 0.0585938 0.332031 0.761719 0.175781 0.792969 0.199219 0.488281 0.128906 0.917969 
0.566406 0.558594 0.832031 0.261719 0.675781 0.292969 0.699219 0.988281 0.628906 0.417969 
0.816406 0.308594 0.0820312 0.511719 0.925781 0.0429688 0.449219 0.738281 0.878906 0.167969 
0.316406 0.808594 0.582031 0.0117188 0.425781 0.542969 0.949219 0.238281 0.378906 0.667969 
0.441406 0.433594 0.957031 0.136719 0.300781 0.917969 0.324219 0.613281 0.753906 0.292969 
0.941406 0.933594 0.457031 0.636719 0.800781 0.417969 0.824219 0.113281 0.253906 0.792969 
0.691406 0.183594 0.707031 0.386719 0.550781 0.167969 0.0742188 0.363281 0.00390625 0.542969 
0.191406 0.683594 0.207031 0.886719 0.0507812 0.667969 0.574219 0.863281 0.503906 0.0429688 
0.128906 0.371094 0.644531 0.699219 0.738281 0.605469 0.261719 0.550781 0.816406 0.730469 
0.628906 0.871094 0.144531 0.199219 0.238281 0.105469 0.761719 0.0507812 0.316406 0.230469 
0.878906 0.121094 0.894531 0.949219 0.488281 0.355469 0.0117188 0.300781 0.0664062 0.480469 
0.378906 0.621094 0.394531 0.449219 0.988281 0.855469 0.511719 0.800781 0.566406 0.980469 
0.253906 0.246094 0.0195312 0.324219 0.863281 0.730469 0.136719 0.425781 0.191406 0.105469 
0.753906 0.746094 0.519531 0.824219 0.363281 0.230469 0.636719 0.925781 0.691406 0.605469 
0.503906 0.496094 0.269531 0.0742188 0.113281 0.480469 0.386719 0.675781 0.941406 0.855469 
0.00390625 0.996094 0.769531 0.574219 0.613281 0.980469 0.886719 0.175781 0.441406 0.355469 
0.00585938 0.498047 0.677734 0.294922 0.779297 0.107422 0.365234 0.357422 0.287109 0.408203 
0.505859 0.998047 0.177734 0.794922 0.279297 0.607422 0.865234 0.857422 0.787109 0.908203 
0.755859 0.248047 0.927734 0.0449219 0.0292969 0.857422 0.115234 0.607422 0.537109 0.658203 
0.255859 0.748047 0.427734 0.544922 0.529297 0.357422 0.615234 0.107422 0.0371094 0.158203 
0.380859 0.123047 0.0527344 0.669922 0.654297 0.232422 0.240234 0.732422 0.662109 0.783203 
0.880859 0.623047 0.552734 0.169922 0.154297 0.732422 0.740234 0.232422 0.162109 0.283203 
0.630859 0.373047 0.302734 0.919922 0.404297 0.982422 0.490234 0.482422 0.412109 0.0332031 
0.130859 0.873047 0.802734 0.419922 0.904297 0.482422 0.990234 0.982422 0.912109 0.533203 
0.193359 0.185547 0.365234 0.232422 0.341797 0.294922 0.177734 0.669922 0.724609 0.220703 
0.693359 0.685547 0.865234 0.732422 0.841797 0.794922 0.677734 0.169922 0.224609 0.720703 
0.943359 0.435547 0.115234 0.482422 0.591797 0.544922 0.427734 0.419922 0.474609 0.970703 
0.443359 0.935547 0.615234 0.982422 0.0917969 0.0449219 0.927734 0.919922 0.974609 0.470703 
0.318359 0.310547 0.990234 0.857422 0.216797 0.419922 0.302734 0.294922 0.349609 0.595703 
0.818359 0.810547 0.490234 0.357422 0.716797 0.919922 0.802734 0.794922 0.849609 0.0957031 
0.568359 0.0605469 0.740234 0.607422 0.966797 0.669922 0.0527344 0.544922 0.599609 0.345703 
0.0683594 0.560547 0.240234 0.107422 0.466797 0.169922 0.552734 0.0449219 0.0996094 0.845703 
